"","key_ID","parliament_ID","session_ID","question_ID","question_number","member_ID","member_name","constituency","event_ID","date","event"
"203",203,42,"42-1","42-1-Q-91","Q-91",NA,NA,"Renfrew—Nipissing—Pembroke",2,"2016/05/30","Made an Order for Return and answer tabled "
"204",204,42,"42-1","42-1-Q-92","Q-92",75,"James Bezan","Selkirk—Interlake—Eastman",1,"2016/04/07","Notice"
"205",205,42,"42-1","42-1-Q-92","Q-92",75,"James Bezan","Selkirk—Interlake—Eastman",2,"2016/04/19","Withdrawn"
"206",206,42,"42-1","42-1-Q-93","Q-93",75,"James Bezan","Selkirk—Interlake—Eastman",2,"2016/05/30","Made an Order for Return and answer tabled "
"207",207,42,"42-1","42-1-Q-93","Q-93",75,"James Bezan","Selkirk—Interlake—Eastman",1,"2016/04/07","Notice"
"208",208,42,"42-1","42-1-Q-94","Q-94",662,"Andrew Scheer","Regina—Qu'Appelle",2,"2016/05/20","Made an Order for Return and answer tabled "
"209",209,42,"42-1","42-1-Q-94","Q-94",662,"Andrew Scheer","Regina—Qu'Appelle",1,"2016/04/11","Notice"
"210",210,42,"42-1","42-1-Q-95","Q-95",601,"Pierre Poilievre","Carleton",2,"2016/05/20","Made an Order for Return and answer tabled "
"211",211,42,"42-1","42-1-Q-95","Q-95",601,"Pierre Poilievre","Carleton",1,"2016/04/11","Notice"
"212",212,42,"42-1","42-1-Q-96","Q-96",719,"David Sweet","Flamborough—Glanbrook",2,"2016/05/30","Answered"
"213",213,42,"42-1","42-1-Q-96","Q-96",719,"David Sweet","Flamborough—Glanbrook",1,"2016/04/11","Notice"
"214",214,42,"42-1","42-1-Q-97","Q-97",399,"Tom Kmiec","Calgary Shepard",2,"2016/05/30","Made an Order for Return and answer tabled "
"215",215,42,"42-1","42-1-Q-97","Q-97",399,"Tom Kmiec","Calgary Shepard",1,"2016/04/11","Notice"
"216",216,42,"42-1","42-1-Q-98","Q-98",399,"Tom Kmiec","Calgary Shepard",1,"2016/04/11","Notice"
"217",217,42,"42-1","42-1-Q-98","Q-98",399,"Tom Kmiec","Calgary Shepard",2,"2016/05/30","Made an Order for Return and answer tabled "
"218",218,42,"42-1","42-1-Q-99","Q-99",399,"Tom Kmiec","Calgary Shepard",2,"2016/05/30","Made an Order for Return and answer tabled "
"219",219,42,"42-1","42-1-Q-99","Q-99",399,"Tom Kmiec","Calgary Shepard",1,"2016/04/11","Notice"
"220",220,42,"42-1","42-1-Q-100","Q-100",625,"Scott Reid","Lanark—Frontenac—Kingston",1,"2016/04/12","Notice"
"221",221,42,"42-1","42-1-Q-100","Q-100",625,"Scott Reid","Lanark—Frontenac—Kingston",2,"2016/05/30","Made an Order for Return and answer tabled "
"222",222,42,"42-1","42-1-Q-101","Q-101",662,"Andrew Scheer","Regina—Qu'Appelle",1,"2016/04/12","Notice"
"223",223,42,"42-1","42-1-Q-101","Q-101",662,"Andrew Scheer","Regina—Qu'Appelle",2,"2016/05/30","Made an Order for Return and answer tabled "
"224",224,42,"42-1","42-1-Q-102","Q-102",662,"Andrew Scheer","Regina—Qu'Appelle",1,"2016/04/12","Notice"
"225",225,42,"42-1","42-1-Q-102","Q-102",662,"Andrew Scheer","Regina—Qu'Appelle",2,"2016/05/20","Made an Order for Return and answer tabled "
"226",226,42,"42-1","42-1-Q-103","Q-103",236,"Pierre-Luc Dusseault","Sherbrooke",2,"2016/05/30","Made an Order for Return and answer tabled "
"227",227,42,"42-1","42-1-Q-103","Q-103",236,"Pierre-Luc Dusseault","Sherbrooke",1,"2016/04/12","Notice"
"228",228,42,"42-1","42-1-Q-104","Q-104",75,"James Bezan","Selkirk—Interlake—Eastman",2,"2016/05/31","Made an Order for Return and answer tabled "
"229",229,42,"42-1","42-1-Q-104","Q-104",75,"James Bezan","Selkirk—Interlake—Eastman",1,"2016/04/14","Notice"
"230",230,42,"42-1","42-1-Q-105","Q-105",NA,NA,"Algoma—Manitoulin—Kapuskasing",2,"2016/05/31","Answered"
"231",231,42,"42-1","42-1-Q-105","Q-105",NA,NA,"Algoma—Manitoulin—Kapuskasing",1,"2016/04/14","Notice"
"232",232,42,"42-1","42-1-Q-106","Q-106",771,"Chris Warkentin","Grande Prairie—Mackenzie",1,"2016/04/15","Notice"
"233",233,42,"42-1","42-1-Q-106","Q-106",771,"Chris Warkentin","Grande Prairie—Mackenzie",2,"2016/05/31","Made an Order for Return and answer tabled "
"234",234,42,"42-1","42-1-Q-107","Q-107",236,"Pierre-Luc Dusseault","Sherbrooke",1,"2016/04/18","Notice"
"235",235,42,"42-1","42-1-Q-107","Q-107",236,"Pierre-Luc Dusseault","Sherbrooke",2,"2016/06/03","Made an Order for Return and answer tabled "
"236",236,42,"42-1","42-1-Q-108","Q-108",75,"James Bezan","Selkirk—Interlake—Eastman",2,"2016/06/03","Made an Order for Return and answer tabled "
"237",237,42,"42-1","42-1-Q-108","Q-108",75,"James Bezan","Selkirk—Interlake—Eastman",1,"2016/04/19","Notice"
"238",238,42,"42-1","42-1-Q-109","Q-109",653,"Brigitte Sansoucy","Saint-Hyacinthe—Bagot",1,"2016/04/19","Notice"
"239",239,42,"42-1","42-1-Q-109","Q-109",653,"Brigitte Sansoucy","Saint-Hyacinthe—Bagot",2,"2016/06/03","Made an Order for Return and answer tabled "
"240",240,42,"42-1","42-1-Q-110","Q-110",653,"Brigitte Sansoucy","Saint-Hyacinthe—Bagot",1,"2016/04/19","Notice"
"241",241,42,"42-1","42-1-Q-110","Q-110",653,"Brigitte Sansoucy","Saint-Hyacinthe—Bagot",2,"2016/05/20","Made an Order for Return and answer tabled "
"242",242,42,"42-1","42-1-Q-111","Q-111",653,"Brigitte Sansoucy","Saint-Hyacinthe—Bagot",1,"2016/04/19","Notice"
"243",243,42,"42-1","42-1-Q-111","Q-111",653,"Brigitte Sansoucy","Saint-Hyacinthe—Bagot",2,"2016/06/06","Made an Order for Return and answer tabled "
"244",244,42,"42-1","42-1-Q-112","Q-112",709,"Wayne Stetski","Kootenay—Columbia",1,"2016/04/19","Notice"
"245",245,42,"42-1","42-1-Q-112","Q-112",709,"Wayne Stetski","Kootenay—Columbia",2,"2016/06/03","Made an Order for Return and answer tabled "
"246",246,42,"42-1","42-1-Q-113","Q-113",NA,NA,"Kamloops—Thompson—Cariboo",1,"2016/04/20","Notice"
"247",247,42,"42-1","42-1-Q-113","Q-113",NA,NA,"Kamloops—Thompson—Cariboo",2,"2016/06/06","Made an Order for Return and answer tabled "
"248",248,42,"42-1","42-1-Q-114","Q-114",NA,NA,"Kamloops—Thompson—Cariboo",1,"2016/04/20","Notice"
"249",249,42,"42-1","42-1-Q-114","Q-114",NA,NA,"Kamloops—Thompson—Cariboo",2,"2016/06/03","Answered"
"250",250,42,"42-1","42-1-Q-115","Q-115",771,"Chris Warkentin","Grande Prairie—Mackenzie",1,"2016/04/20","Notice"
"251",251,42,"42-1","42-1-Q-115","Q-115",771,"Chris Warkentin","Grande Prairie—Mackenzie",2,"2016/06/03","Made an Order for Return and answer tabled "
"252",252,42,"42-1","42-1-Q-116","Q-116",NA,NA,"Kamloops—Thompson—Cariboo",2,"2016/06/03","Answered"
"253",253,42,"42-1","42-1-Q-116","Q-116",NA,NA,"Kamloops—Thompson—Cariboo",1,"2016/04/20","Notice"
"254",254,42,"42-1","42-1-Q-117","Q-117",NA,NA,"Kamloops—Thompson—Cariboo",2,"2016/06/03","Answered"
"255",255,42,"42-1","42-1-Q-117","Q-117",NA,NA,"Kamloops—Thompson—Cariboo",1,"2016/04/20","Notice"
"256",256,42,"42-1","42-1-Q-119","Q-119",26,"Charlie Angus","Timmins—James Bay",2,"2016/06/14","Made an Order for Return and answer tabled "
"257",257,42,"42-1","42-1-Q-119","Q-119",26,"Charlie Angus","Timmins—James Bay",1,"2016/04/21","Notice"
"258",258,42,"42-1","42-1-Q-120","Q-120",141,"Colin Carrie","Oshawa",1,"2016/04/21","Notice"
"259",259,42,"42-1","42-1-Q-120","Q-120",141,"Colin Carrie","Oshawa",2,"2016/06/14","Made an Order for Return and answer tabled "
"260",260,42,"42-1","42-1-Q-121","Q-121",26,"Charlie Angus","Timmins—James Bay",2,"2016/06/14","Made an Order for Return and answer tabled "
"261",261,42,"42-1","42-1-Q-121","Q-121",26,"Charlie Angus","Timmins—James Bay",1,"2016/04/21","Notice"
"262",262,42,"42-1","42-1-Q-122","Q-122",441,"Ron Liepert","Calgary Signal Hill",2,"2016/06/14","Made an Order for Return and answer tabled "
"263",263,42,"42-1","42-1-Q-122","Q-122",441,"Ron Liepert","Calgary Signal Hill",1,"2016/04/21","Notice"
"264",264,42,"42-1","42-1-Q-123","Q-123",441,"Ron Liepert","Calgary Signal Hill",1,"2016/04/21","Notice"
"265",265,42,"42-1","42-1-Q-123","Q-123",441,"Ron Liepert","Calgary Signal Hill",2,"2016/06/10","Answered"
"266",266,42,"42-1","42-1-Q-124","Q-124",441,"Ron Liepert","Calgary Signal Hill",1,"2016/04/21","Notice"
"267",267,42,"42-1","42-1-Q-124","Q-124",441,"Ron Liepert","Calgary Signal Hill",2,"2016/06/14","Made an Order for Return and answer tabled "
"268",268,42,"42-1","42-1-Q-125","Q-125",441,"Ron Liepert","Calgary Signal Hill",2,"2016/06/14","Made an Order for Return and answer tabled "
"269",269,42,"42-1","42-1-Q-125","Q-125",441,"Ron Liepert","Calgary Signal Hill",1,"2016/04/21","Notice"
"270",270,42,"42-1","42-1-Q-126","Q-126",141,"Colin Carrie","Oshawa",2,"2016/06/10","Made an Order for Return and answer tabled "
"271",271,42,"42-1","42-1-Q-126","Q-126",141,"Colin Carrie","Oshawa",1,"2016/04/21","Notice"
"272",272,42,"42-1","42-1-Q-127","Q-127",141,"Colin Carrie","Oshawa",1,"2016/04/21","Notice"
"273",273,42,"42-1","42-1-Q-127","Q-127",141,"Colin Carrie","Oshawa",2,"2016/06/10","Made an Order for Return and answer tabled "
"274",274,42,"42-1","42-1-Q-128","Q-128",141,"Colin Carrie","Oshawa",1,"2016/04/21","Notice"
"275",275,42,"42-1","42-1-Q-128","Q-128",141,"Colin Carrie","Oshawa",2,"2016/06/14","Made an Order for Return and answer tabled "
"276",276,42,"42-1","42-1-Q-129","Q-129",9,"Harold Albrecht","Kitchener—Conestoga",1,"2016/04/28","Notice"
"277",277,42,"42-1","42-1-Q-129","Q-129",9,"Harold Albrecht","Kitchener—Conestoga",2,"2016/06/10","Answered"
"278",278,42,"42-1","42-1-Q-130","Q-130",9,"Harold Albrecht","Kitchener—Conestoga",2,"2016/06/10","Answered"
"279",279,42,"42-1","42-1-Q-130","Q-130",9,"Harold Albrecht","Kitchener—Conestoga",1,"2016/04/28","Notice"
"280",280,42,"42-1","42-1-Q-131","Q-131",9,"Harold Albrecht","Kitchener—Conestoga",1,"2016/04/28","Notice"
"281",281,42,"42-1","42-1-Q-131","Q-131",9,"Harold Albrecht","Kitchener—Conestoga",2,"2016/06/10","Answered"
"282",282,42,"42-1","42-1-Q-132","Q-132",9,"Harold Albrecht","Kitchener—Conestoga",1,"2016/04/28","Notice"
"283",283,42,"42-1","42-1-Q-132","Q-132",9,"Harold Albrecht","Kitchener—Conestoga",2,"2016/06/14","Made an Order for Return and answer tabled "
"284",284,42,"42-1","42-1-Q-133","Q-133",75,"James Bezan","Selkirk—Interlake—Eastman",1,"2016/04/28","Notice"
"285",285,42,"42-1","42-1-Q-133","Q-133",75,"James Bezan","Selkirk—Interlake—Eastman",2,"2016/06/14","Made an Order for Return and answer tabled "
"286",286,42,"42-1","42-1-Q-134","Q-134",756,"Peter Van Loan","York—Simcoe",2,"2016/06/14","Made an Order for Return and answer tabled "
"287",287,42,"42-1","42-1-Q-134","Q-134",756,"Peter Van Loan","York—Simcoe",1,"2016/04/28","Notice"
"288",288,42,"42-1","42-1-Q-135","Q-135",756,"Peter Van Loan","York—Simcoe",1,"2016/04/28","Notice"
"289",289,42,"42-1","42-1-Q-135","Q-135",756,"Peter Van Loan","York—Simcoe",2,"2016/06/14","Made an Order for Return and answer tabled "
"290",290,42,"42-1","42-1-Q-136","Q-136",756,"Peter Van Loan","York—Simcoe",2,"2016/06/14","Made an Order for Return and answer tabled "
"291",291,42,"42-1","42-1-Q-136","Q-136",756,"Peter Van Loan","York—Simcoe",1,"2016/04/28","Notice"
"292",292,42,"42-1","42-1-Q-137","Q-137",756,"Peter Van Loan","York—Simcoe",1,"2016/04/28","Notice"
"293",293,42,"42-1","42-1-Q-137","Q-137",756,"Peter Van Loan","York—Simcoe",2,"2016/06/14","Made an Order for Return and answer tabled "
"294",294,42,"42-1","42-1-Q-138","Q-138",398,"Robert Kitchen","Souris—Moose Mountain",1,"2016/04/28","Notice"
"295",295,42,"42-1","42-1-Q-138","Q-138",398,"Robert Kitchen","Souris—Moose Mountain",2,"2016/06/10","Answered"
"296",296,42,"42-1","42-1-Q-139","Q-139",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",2,"2016/06/14","Made an Order for Return and answer tabled "
"297",297,42,"42-1","42-1-Q-139","Q-139",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",1,"2016/04/28","Notice"
"298",298,42,"42-1","42-1-Q-140","Q-140",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",2,"2016/06/10","Made an Order for Return and answer tabled "
"299",299,42,"42-1","42-1-Q-140","Q-140",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",1,"2016/04/28","Notice"
"300",300,42,"42-1","42-1-Q-141","Q-141",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",2,"2016/06/14","Made an Order for Return and answer tabled "
"301",301,42,"42-1","42-1-Q-141","Q-141",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",1,"2016/04/28","Notice"
"302",302,42,"42-1","42-1-Q-142","Q-142",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",1,"2016/04/28","Notice"
"303",303,42,"42-1","42-1-Q-142","Q-142",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",2,"2016/06/14","Made an Order for Return and answer tabled "
"304",304,42,"42-1","42-1-Q-143","Q-143",625,"Scott Reid","Lanark—Frontenac—Kingston",1,"2016/04/28","Notice"
"305",305,42,"42-1","42-1-Q-143","Q-143",625,"Scott Reid","Lanark—Frontenac—Kingston",2,"2016/06/14","Answered"
"306",306,42,"42-1","42-1-Q-144","Q-144",677,"Martin Shields","Bow River",1,"2016/04/28","Notice"
"307",307,42,"42-1","42-1-Q-144","Q-144",677,"Martin Shields","Bow River",2,"2016/06/10","Answered"
"308",308,42,"42-1","42-1-Q-145","Q-145",677,"Martin Shields","Bow River",2,"2016/06/14","Made an Order for Return and answer tabled "
"309",309,42,"42-1","42-1-Q-145","Q-145",677,"Martin Shields","Bow River",1,"2016/04/28","Notice"
"310",310,42,"42-1","42-1-Q-146","Q-146",677,"Martin Shields","Bow River",2,"2016/06/10","Answered"
"311",311,42,"42-1","42-1-Q-146","Q-146",677,"Martin Shields","Bow River",1,"2016/04/28","Notice"
"312",312,42,"42-1","42-1-Q-147","Q-147",677,"Martin Shields","Bow River",2,"2016/06/14","Made an Order for Return and answer tabled "
"313",313,42,"42-1","42-1-Q-147","Q-147",677,"Martin Shields","Bow River",3,"2016/09/23","Made an Order for Return and supplementary answer tabled "
"314",314,42,"42-1","42-1-Q-147","Q-147",677,"Martin Shields","Bow River",1,"2016/04/28","Notice"
"315",315,42,"42-1","42-1-Q-148","Q-148",69,"Candice Bergen","Portage—Lisgar",2,"2016/06/14","Made an Order for Return and answer tabled "
"316",316,42,"42-1","42-1-Q-148","Q-148",69,"Candice Bergen","Portage—Lisgar",1,"2016/04/28","Notice"
"317",317,42,"42-1","42-1-Q-149","Q-149",771,"Chris Warkentin","Grande Prairie—Mackenzie",2,"2016/06/14","Made an Order for Return and answer tabled "
"318",318,42,"42-1","42-1-Q-149","Q-149",771,"Chris Warkentin","Grande Prairie—Mackenzie",1,"2016/04/28","Notice"
"319",319,42,"42-1","42-1-Q-150","Q-150",771,"Chris Warkentin","Grande Prairie—Mackenzie",1,"2016/04/28","Notice"
"320",320,42,"42-1","42-1-Q-150","Q-150",771,"Chris Warkentin","Grande Prairie—Mackenzie",2,"2016/05/02","Withdrawn"
"321",321,42,"42-1","42-1-Q-151","Q-151",399,"Tom Kmiec","Calgary Shepard",2,"2016/06/10","Answered"
"322",322,42,"42-1","42-1-Q-151","Q-151",399,"Tom Kmiec","Calgary Shepard",1,"2016/04/28","Notice"
"323",323,42,"42-1","42-1-Q-152","Q-152",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",2,"2016/06/14","Made an Order for Return and answer tabled "
"324",324,42,"42-1","42-1-Q-152","Q-152",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",1,"2016/04/28","Notice"
"325",325,42,"42-1","42-1-Q-153","Q-153",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",2,"2016/06/14","Made an Order for Return and answer tabled "
"326",326,42,"42-1","42-1-Q-153","Q-153",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",1,"2016/04/28","Notice"
"327",327,42,"42-1","42-1-Q-154","Q-154",69,"Candice Bergen","Portage—Lisgar",2,"2016/06/14","Made an Order for Return and answer tabled "
"328",328,42,"42-1","42-1-Q-154","Q-154",69,"Candice Bergen","Portage—Lisgar",1,"2016/04/28","Notice"
"329",329,42,"42-1","42-1-Q-155","Q-155",69,"Candice Bergen","Portage—Lisgar",1,"2016/04/28","Notice"
"330",330,42,"42-1","42-1-Q-155","Q-155",69,"Candice Bergen","Portage—Lisgar",2,"2016/06/14","Made an Order for Return and answer tabled "
"331",331,42,"42-1","42-1-Q-156","Q-156",69,"Candice Bergen","Portage—Lisgar",2,"2016/06/14","Made an Order for Return and answer tabled "
"332",332,42,"42-1","42-1-Q-156","Q-156",69,"Candice Bergen","Portage—Lisgar",1,"2016/04/28","Notice"
"333",333,42,"42-1","42-1-Q-157","Q-157",655,"Bob Saroya","Markham—Unionville",2,"2016/06/14","Made an Order for Return and answer tabled "
"334",334,42,"42-1","42-1-Q-157","Q-157",655,"Bob Saroya","Markham—Unionville",1,"2016/04/28","Notice"
"335",335,42,"42-1","42-1-Q-158","Q-158",655,"Bob Saroya","Markham—Unionville",1,"2016/04/28","Notice"
"336",336,42,"42-1","42-1-Q-158","Q-158",655,"Bob Saroya","Markham—Unionville",2,"2016/06/10","Answered"
"337",337,42,"42-1","42-1-Q-159","Q-159",655,"Bob Saroya","Markham—Unionville",2,"2016/06/14","Made an Order for Return and answer tabled "
"338",338,42,"42-1","42-1-Q-159","Q-159",655,"Bob Saroya","Markham—Unionville",1,"2016/04/28","Notice"
"339",339,42,"42-1","42-1-Q-160","Q-160",23,"David Anderson","Cypress Hills—Grasslands",2,"2016/06/14","Made an Order for Return and answer tabled "
"340",340,42,"42-1","42-1-Q-160","Q-160",23,"David Anderson","Cypress Hills—Grasslands",1,"2016/04/28","Notice"
"341",341,42,"42-1","42-1-Q-161","Q-161",23,"David Anderson","Cypress Hills—Grasslands",2,"2016/06/14","Made an Order for Return and answer tabled "
"342",342,42,"42-1","42-1-Q-161","Q-161",23,"David Anderson","Cypress Hills—Grasslands",1,"2016/04/28","Notice"
"343",343,42,"42-1","42-1-Q-162","Q-162",23,"David Anderson","Cypress Hills—Grasslands",2,"2016/06/14","Made an Order for Return and answer tabled "
"344",344,42,"42-1","42-1-Q-162","Q-162",23,"David Anderson","Cypress Hills—Grasslands",1,"2016/04/28","Notice"
"345",345,42,"42-1","42-1-Q-163","Q-163",23,"David Anderson","Cypress Hills—Grasslands",2,"2016/06/10","Answered"
"346",346,42,"42-1","42-1-Q-163","Q-163",23,"David Anderson","Cypress Hills—Grasslands",1,"2016/04/28","Notice"
"347",347,42,"42-1","42-1-Q-164","Q-164",763,"Arnold Viersen","Peace River—Westlock",1,"2016/04/28","Notice"
"348",348,42,"42-1","42-1-Q-164","Q-164",763,"Arnold Viersen","Peace River—Westlock",2,"2016/06/14","Made an Order for Return and answer tabled "
"349",349,42,"42-1","42-1-Q-165","Q-165",763,"Arnold Viersen","Peace River—Westlock",1,"2016/04/28","Notice"
"350",350,42,"42-1","42-1-Q-165","Q-165",763,"Arnold Viersen","Peace River—Westlock",2,"2016/06/14","Made an Order for Return and answer tabled "
"351",351,42,"42-1","42-1-Q-166","Q-166",763,"Arnold Viersen","Peace River—Westlock",1,"2016/04/28","Notice"
"352",352,42,"42-1","42-1-Q-166","Q-166",763,"Arnold Viersen","Peace River—Westlock",2,"2016/06/14","Made an Order for Return and answer tabled "
"353",353,42,"42-1","42-1-Q-167","Q-167",295,"Garnett Genuis","Sherwood Park—Fort Saskatchewan",1,"2016/04/28","Notice"
"354",354,42,"42-1","42-1-Q-167","Q-167",295,"Garnett Genuis","Sherwood Park—Fort Saskatchewan",2,"2016/06/14","Made an Order for Return and answer tabled "
"355",355,42,"42-1","42-1-Q-168","Q-168",295,"Garnett Genuis","Sherwood Park—Fort Saskatchewan",2,"2016/06/14","Made an Order for Return and answer tabled "
"356",356,42,"42-1","42-1-Q-168","Q-168",295,"Garnett Genuis","Sherwood Park—Fort Saskatchewan",1,"2016/04/28","Notice"
"357",357,42,"42-1","42-1-Q-169","Q-169",295,"Garnett Genuis","Sherwood Park—Fort Saskatchewan",2,"2016/06/14","Made an Order for Return and answer tabled "
"358",358,42,"42-1","42-1-Q-169","Q-169",295,"Garnett Genuis","Sherwood Park—Fort Saskatchewan",1,"2016/04/28","Notice"
"359",359,42,"42-1","42-1-Q-170","Q-170",697,"Robert Sopuck","Dauphin—Swan River—Neepawa",1,"2016/04/28","Notice"
"360",360,42,"42-1","42-1-Q-170","Q-170",697,"Robert Sopuck","Dauphin—Swan River—Neepawa",2,"2016/06/10","Answered"
"361",361,42,"42-1","42-1-Q-171","Q-171",697,"Robert Sopuck","Dauphin—Swan River—Neepawa",2,"2016/06/14","Made an Order for Return and answer tabled "
"362",362,42,"42-1","42-1-Q-171","Q-171",697,"Robert Sopuck","Dauphin—Swan River—Neepawa",1,"2016/04/28","Notice"
"363",363,42,"42-1","42-1-Q-172","Q-172",697,"Robert Sopuck","Dauphin—Swan River—Neepawa",2,"2016/06/14","Made an Order for Return and answer tabled "
"364",364,42,"42-1","42-1-Q-172","Q-172",697,"Robert Sopuck","Dauphin—Swan River—Neepawa",1,"2016/04/28","Notice"
"365",365,42,"42-1","42-1-Q-173","Q-173",699,"Kevin Sorenson","Battle River—Crowfoot",1,"2016/04/28","Notice"
"366",366,42,"42-1","42-1-Q-173","Q-173",699,"Kevin Sorenson","Battle River—Crowfoot",2,"2016/06/10","Answered"
"367",367,42,"42-1","42-1-Q-174","Q-174",699,"Kevin Sorenson","Battle River—Crowfoot",1,"2016/04/28","Notice"
"368",368,42,"42-1","42-1-Q-174","Q-174",699,"Kevin Sorenson","Battle River—Crowfoot",2,"2016/06/10","Answered"
"369",369,42,"42-1","42-1-Q-175","Q-175",699,"Kevin Sorenson","Battle River—Crowfoot",2,"2016/06/10","Answered"
"370",370,42,"42-1","42-1-Q-175","Q-175",699,"Kevin Sorenson","Battle River—Crowfoot",1,"2016/04/28","Notice"
